Request On,Departure - Destination,Departure Date,Stop,Departure Time - Arrival Time (Price)
30/10/2021 01:38:59,LBU - PEN,11/2/2021,1 stop,19:30 - 14:15 (RM906.10)
30/10/2021 01:38:59,LBU - PEN,11/2/2021,1 stop,19:30 - 07:30 (RM219.00)
30/10/2021 01:39:31,LBU - TGG,11/2/2021,1 stop,19:30 - 13:30 (RM506.10)
30/10/2021 01:39:31,LBU - TGG,11/2/2021,1 stop,19:30 - 11:10 (RM526.10)
30/10/2021 01:39:31,LBU - TGG,11/2/2021,1 stop,19:30 - 16:30 (RM546.09)
30/10/2021 01:39:31,LBU - TGG,11/2/2021,1 stop,19:30 - 14:55 (RM506.10)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,09:40 - 17:20 (RM229.00)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,10:40 - 17:20 (RM436.10)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,12:50 - 20:30 (RM516.09)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,13:05 - 20:30 (RM516.09)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,14:10 - 20:30 (RM556.10)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,15:00 - 23:30 (RM836.11)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,15:00 - 20:30 (RM776.10)
30/10/2021 01:40:04,LGK - BKI,11/2/2021,1 stop,16:30 - 23:30 (RM646.10)
30/10/2021 01:40:15,LGK - BTU,11/2/2021,1 stop,08:30 - 16:30 (RM286.11)
30/10/2021 01:40:15,LGK - BTU,11/2/2021,1 stop,09:40 - 16:30 (RM286.11)
30/10/2021 01:40:15,LGK - BTU,11/2/2021,1 stop,10:40 - 16:30 (RM246.10)
30/10/2021 01:40:15,LGK - BTU,11/2/2021,1 stop,20:00 - 16:30 (RM406.11)
30/10/2021 01:40:15,LGK - BTU,11/2/2021,1 stop,20:10 - 16:30 (RM556.11)
30/10/2021 01:40:15,LGK - BTU,11/2/2021,1 stop,22:20 - 16:30 (RM336.11)
30/10/2021 01:40:37,LGK - JHB,11/2/2021,Direct,17:20 - 18:40 (RM164.30)
30/10/2021 01:40:48,LGK - KBR,11/2/2021,Direct,10:00 - 11:00 (RM154.31)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,08:30 - 19:05 (RM356.11)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,09:40 - 19:05 (RM356.11)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,10:40 - 19:05 (RM316.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,12:50 - 19:05 (RM396.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,13:05 - 19:05 (RM396.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,15:00 - 09:45 (RM616.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,16:30 - 09:45 (RM426.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,20:00 - 09:45 (RM466.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,20:10 - 09:45 (RM616.10)
30/10/2021 01:41:21,LGK - LBU,11/2/2021,1 stop,22:20 - 09:45 (RM396.10)
30/10/2021 01:41:44,LGK - MYY,11/2/2021,1 stop,08:30 - 14:15 (RM256.11)
30/10/2021 01:41:44,LGK - MYY,11/2/2021,1 stop,20:00 - 14:15 (RM406.11)
30/10/2021 01:41:44,LGK - MYY,11/2/2021,1 stop,20:10 - 14:15 (RM556.11)
30/10/2021 01:41:44,LGK - MYY,11/2/2021,1 stop,22:20 - 14:15 (RM336.11)
30/10/2021 01:41:55,LGK - PEN,11/2/2021,Direct,17:45 - 18:25 (RM364.30)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,08:30 - 18:05 (RM346.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,08:30 - 16:10 (RM386.11)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,09:40 - 16:10 (RM386.11)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,09:40 - 18:05 (RM346.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,10:40 - 18:05 (RM306.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,16:30 - 09:40 (RM456.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,20:00 - 09:40 (RM496.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,20:10 - 09:40 (RM646.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,22:20 - 09:40 (RM426.10)
30/10/2021 01:42:06,LGK - SDK,11/2/2021,1 stop,22:20 - 16:10 (RM426.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,12:50 - 09:10 (RM436.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,13:05 - 09:10 (RM436.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,14:10 - 09:10 (RM476.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,15:00 - 09:10 (RM696.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,16:30 - 09:10 (RM506.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,20:00 - 09:10 (RM546.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,20:10 - 09:10 (RM696.10)
30/10/2021 01:42:18,LGK - SBW,11/2/2021,1 stop,22:20 - 09:10 (RM476.10)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,08:30 - 13:30 (RM406.10)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,08:30 - 16:30 (RM286.11)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,09:40 - 16:30 (RM286.11)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,09:40 - 13:30 (RM406.10)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,10:40 - 16:30 (RM246.10)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,12:50 - 16:30 (RM326.10)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,20:00 - 11:10 (RM456.11)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,20:10 - 11:10 (RM606.11)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,22:20 - 13:30 (RM366.10)
30/10/2021 01:42:30,LGK - TGG,11/2/2021,1 stop,22:20 - 11:10 (RM386.11)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,08:30 - 16:15 (RM436.11)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,09:40 - 16:15 (RM436.11)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,10:40 - 16:15 (RM396.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,20:00 - 10:15 (RM576.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,20:00 - 09:00 (RM576.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,20:10 - 10:15 (RM726.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,20:10 - 09:00 (RM726.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,22:20 - 10:15 (RM506.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,22:20 - 11:30 (RM506.10)
30/10/2021 01:42:42,LGK - TWU,11/2/2021,1 stop,22:20 - 09:00 (RM506.10)
30/10/2021 01:42:54,MYY - AOR,11/2/2021,1 stop,14:40 - 20:40 (RM366.10)
30/10/2021 01:43:36,MYY - JHB,11/2/2021,Direct,14:00 - 15:55 (RM534.30)
30/10/2021 01:43:47,MYY - KBR,11/2/2021,1 stop,14:40 - 08:20 (RM436.10)
30/10/2021 01:43:47,MYY - KBR,11/2/2021,1 stop,14:40 - 19:40 (RM179.00)
30/10/2021 01:43:47,MYY - KBR,11/2/2021,1 stop,14:40 - 11:10 (RM386.11)
30/10/2021 01:43:58,MYY - KCH,11/2/2021,Direct,09:45 - 10:45 (RM114.00)
30/10/2021 01:43:58,MYY - KCH,11/2/2021,Direct,11:20 - 12:20 (RM174.00)
30/10/2021 01:43:58,MYY - KCH,11/2/2021,Direct,15:15 - 16:15 (RM214.00)
30/10/2021 01:43:58,MYY - KCH,11/2/2021,Direct,19:05 - 20:05 (RM254.00)
30/10/2021 01:44:09,MYY - KUL,11/2/2021,Direct,14:40 - 16:50 (RM114.30)
30/10/2021 01:44:30,MYY - LGK,11/2/2021,1 stop,14:40 - 10:05 (RM816.11)
30/10/2021 01:44:30,MYY - LGK,11/2/2021,1 stop,14:40 - 19:25 (RM306.10)
30/10/2021 01:44:30,MYY - LGK,11/2/2021,1 stop,14:40 - 09:05 (RM816.11)
30/10/2021 01:44:30,MYY - LGK,11/2/2021,1 stop,14:40 - 21:55 (RM306.10)
30/10/2021 01:44:30,MYY - LGK,11/2/2021,1 stop,14:40 - 10:35 (RM656.10)
30/10/2021 01:44:52,MYY - PEN,11/2/2021,1 stop,14:40 - 07:30 (RM169.00)
30/10/2021 01:44:52,MYY - PEN,11/2/2021,1 stop,14:40 - 21:00 (RM366.10)
30/10/2021 01:44:52,MYY - PEN,11/2/2021,1 stop,14:40 - 08:15 (RM169.00)
30/10/2021 01:45:23,MYY - TGG,11/2/2021,1 stop,14:40 - 11:10 (RM336.11)
30/10/2021 01:45:55,PEN - BKI,11/2/2021,Direct,20:35 - 23:25 (RM284.30)
30/10/2021 01:46:06,PEN - BTU,11/2/2021,1 stop,21:25 - 16:30 (RM326.11)
30/10/2021 01:46:29,PEN - JHB,11/2/2021,Direct,08:35 - 09:45 (RM184.30)
30/10/2021 01:46:29,PEN - JHB,11/2/2021,Direct,14:00 - 15:10 (RM184.30)
30/10/2021 01:46:29,PEN - JHB,11/2/2021,Direct,17:10 - 18:20 (RM224.30)
30/10/2021 01:46:40,PEN - KBR,11/2/2021,Direct,17:25 - 18:25 (RM114.30)
30/10/2021 01:47:01,PEN - KUL,11/2/2021,Direct,14:40 - 15:45 (RM104.30)
30/10/2021 01:47:01,PEN - KUL,11/2/2021,Direct,17:55 - 19:00 (RM104.30)
30/10/2021 01:47:01,PEN - KUL,11/2/2021,Direct,21:25 - 22:30 (RM154.31)
30/10/2021 01:47:12,PEN - LBU,11/2/2021,1 stop,14:40 - 09:45 (RM336.11)
30/10/2021 01:47:12,PEN - LBU,11/2/2021,1 stop,17:55 - 09:45 (RM336.11)
30/10/2021 01:47:12,PEN - LBU,11/2/2021,1 stop,21:25 - 09:45 (RM386.11)
30/10/2021 01:47:23,PEN - LGK,11/2/2021,Direct,19:00 - 19:35 (RM194.30)
30/10/2021 01:47:34,PEN - MYY,11/2/2021,1 stop,17:55 - 14:15 (RM276.11)
30/10/2021 01:47:34,PEN - MYY,11/2/2021,1 stop,21:25 - 14:15 (RM326.11)
30/10/2021 01:47:55,PEN - SDK,11/2/2021,1 stop,14:40 - 09:40 (RM366.10)
30/10/2021 01:47:55,PEN - SDK,11/2/2021,1 stop,17:55 - 09:40 (RM366.10)
30/10/2021 01:47:55,PEN - SDK,11/2/2021,1 stop,21:25 - 09:40 (RM416.10)
30/10/2021 01:47:55,PEN - SDK,11/2/2021,1 stop,21:25 - 16:10 (RM416.10)
30/10/2021 01:47:55,PEN - SDK,11/2/2021,1 stop,21:25 - 18:05 (RM416.10)
30/10/2021 01:48:17,PEN - TGG,11/2/2021,1 stop,17:55 - 13:30 (RM306.11)
30/10/2021 01:48:17,PEN - TGG,11/2/2021,1 stop,17:55 - 11:10 (RM326.11)
30/10/2021 01:48:17,PEN - TGG,11/2/2021,1 stop,21:25 - 16:30 (RM396.10)
30/10/2021 01:48:17,PEN - TGG,11/2/2021,1 stop,21:25 - 11:10 (RM376.11)
30/10/2021 01:48:17,PEN - TGG,11/2/2021,1 stop,21:25 - 13:30 (RM356.11)
30/10/2021 01:48:17,PEN - TGG,11/2/2021,1 stop,21:25 - 14:55 (RM356.11)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,14:40 - 10:15 (RM446.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,14:40 - 11:30 (RM446.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,14:40 - 09:00 (RM446.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,17:55 - 11:30 (RM446.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,17:55 - 10:15 (RM446.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,17:55 - 09:00 (RM446.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,21:25 - 11:30 (RM496.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,21:25 - 16:15 (RM576.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,21:25 - 09:00 (RM496.10)
30/10/2021 01:48:28,PEN - TWU,11/2/2021,1 stop,21:25 - 10:15 (RM496.10)
30/10/2021 01:48:40,SDK - AOR,11/2/2021,1 stop,10:05 - 20:40 (RM486.11)
30/10/2021 01:48:40,SDK - AOR,11/2/2021,1 stop,16:35 - 14:15 (RM446.10)
30/10/2021 01:48:40,SDK - AOR,11/2/2021,1 stop,18:30 - 14:15 (RM446.10)
30/10/2021 01:48:51,SDK - BKI,11/2/2021,Direct,11:10 - 12:00 (RM194.00)
30/10/2021 01:48:51,SDK - BKI,11/2/2021,Direct,13:35 - 14:25 (RM104.00)
30/10/2021 01:48:51,SDK - BKI,11/2/2021,Direct,16:35 - 17:25 (RM104.00)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,10:05 - 15:25 (RM229.00)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,10:05 - 17:55 (RM229.00)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,10:05 - 19:40 (RM229.00)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,10:05 - 18:40 (RM426.10)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,16:35 - 13:15 (RM516.09)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,16:35 - 08:20 (RM516.09)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,16:35 - 11:10 (RM466.10)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,18:30 - 11:10 (RM466.10)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,18:30 - 13:15 (RM516.09)
30/10/2021 01:49:33,SDK - KBR,11/2/2021,1 stop,18:30 - 08:20 (RM516.09)
30/10/2021 01:49:45,SDK - KCH,11/2/2021,1 stop,10:05 - 19:00 (RM430.97)
30/10/2021 01:49:45,SDK - KCH,11/2/2021,1 stop,"16:35 - 13:10 (RM1,195.11)"
30/10/2021 01:49:45,SDK - KCH,11/2/2021,1 stop,"18:30 - 13:10 (RM1,195.11)"
30/10/2021 01:49:56,SDK - KUL,11/2/2021,Direct,10:05 - 12:55 (RM234.30)
30/10/2021 01:49:56,SDK - KUL,11/2/2021,Direct,16:35 - 19:25 (RM194.30)
30/10/2021 01:49:56,SDK - KUL,11/2/2021,Direct,18:30 - 21:20 (RM194.30)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,10:05 - 15:55 (RM386.11)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,10:05 - 19:25 (RM426.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,10:05 - 21:55 (RM426.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,10:05 - 17:10 (RM386.11)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,16:35 - 10:35 (RM736.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,16:35 - 10:05 (RM896.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,16:35 - 09:05 (RM896.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,18:30 - 10:05 (RM896.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,18:30 - 10:35 (RM736.10)
30/10/2021 01:50:17,SDK - LGK,11/2/2021,1 stop,18:30 - 09:05 (RM896.10)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,10:05 - 21:00 (RM486.11)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,10:05 - 17:30 (RM219.00)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,10:05 - 07:30 (RM219.00)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,16:35 - 08:15 (RM219.00)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,16:35 - 07:30 (RM219.00)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,16:35 - 14:15 (RM796.10)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,18:30 - 08:15 (RM219.00)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,18:30 - 14:15 (RM796.10)
30/10/2021 01:50:40,SDK - PEN,11/2/2021,1 stop,18:30 - 07:30 (RM219.00)
30/10/2021 01:51:14,SDK - TGG,11/2/2021,1 stop,10:05 - 16:30 (RM436.11)
30/10/2021 01:51:14,SDK - TGG,11/2/2021,1 stop,16:35 - 11:10 (RM416.10)
30/10/2021 01:51:14,SDK - TGG,11/2/2021,1 stop,16:35 - 13:30 (RM396.10)
30/10/2021 01:51:14,SDK - TGG,11/2/2021,1 stop,18:30 - 13:30 (RM396.10)
30/10/2021 01:51:14,SDK - TGG,11/2/2021,1 stop,18:30 - 11:10 (RM416.10)
30/10/2021 01:51:14,SDK - TGG,11/2/2021,1 stop,18:30 - 14:55 (RM396.10)
30/10/2021 01:51:28,SDK - TWU,11/2/2021,1 stop,11:10 - 16:25 (RM361.00)
30/10/2021 01:51:28,SDK - TWU,11/2/2021,1 stop,11:10 - 15:45 (RM361.00)
30/10/2021 01:51:39,SBW - AOR,11/2/2021,1 stop,"12:25 - 20:40 (RM1,256.10)"
30/10/2021 01:52:33,SBW - KBR,11/2/2021,1 stop,"12:25 - 17:55 (RM1,256.10)"
30/10/2021 01:52:33,SBW - KBR,11/2/2021,1 stop,"12:25 - 19:40 (RM1,256.10)"
30/10/2021 01:52:33,SBW - KBR,11/2/2021,1 stop,"12:25 - 18:40 (RM1,196.09)"
30/10/2021 01:52:44,SBW - KCH,11/2/2021,Direct,08:45 - 09:25 (RM204.00)
30/10/2021 01:52:44,SBW - KCH,11/2/2021,Direct,17:55 - 18:35 (RM114.00)
30/10/2021 01:52:44,SBW - KCH,11/2/2021,Direct,21:15 - 21:55 (RM74.00)
30/10/2021 01:52:56,SBW - KUL,11/2/2021,Direct,"12:25 - 14:20 (RM1,004.30)"
30/10/2021 01:53:18,SBW - LGK,11/2/2021,1 stop,"12:25 - 17:10 (RM1,156.10)"
30/10/2021 01:53:18,SBW - LGK,11/2/2021,1 stop,"12:25 - 21:55 (RM1,196.09)"
30/10/2021 01:53:18,SBW - LGK,11/2/2021,1 stop,"12:25 - 19:25 (RM1,196.09)"
30/10/2021 01:53:18,SBW - LGK,11/2/2021,1 stop,"12:25 - 09:05 (RM1,706.10)"
30/10/2021 01:54:32,TGG - AOR,11/2/2021,1 stop,13:55 - 20:40 (RM466.10)
30/10/2021 01:54:32,TGG - AOR,11/2/2021,1 stop,16:55 - 20:40 (RM366.10)
30/10/2021 01:55:15,TGG - JHB,11/2/2021,1 stop,13:55 - 08:25 (RM306.00)
30/10/2021 01:55:15,TGG - JHB,11/2/2021,1 stop,16:55 - 08:25 (RM163.00)
30/10/2021 01:55:25,TGG - KBR,11/2/2021,1 stop,13:55 - 08:20 (RM536.10)
30/10/2021 01:55:25,TGG - KBR,11/2/2021,1 stop,13:55 - 17:55 (RM466.10)
30/10/2021 01:55:25,TGG - KBR,11/2/2021,1 stop,13:55 - 19:40 (RM466.10)
30/10/2021 01:55:25,TGG - KBR,11/2/2021,1 stop,13:55 - 18:40 (RM406.10)
30/10/2021 01:55:25,TGG - KBR,11/2/2021,1 stop,16:55 - 08:20 (RM436.10)
30/10/2021 01:55:25,TGG - KBR,11/2/2021,1 stop,16:55 - 11:10 (RM386.11)
30/10/2021 01:55:38,TGG - KCH,11/2/2021,1 stop,13:55 - 19:00 (RM436.11)
30/10/2021 01:55:38,TGG - KCH,11/2/2021,1 stop,"16:55 - 13:10 (RM1,186.10)"
30/10/2021 01:55:49,TGG - KUL,11/2/2021,Direct,13:55 - 15:00 (RM214.30)
30/10/2021 01:55:49,TGG - KUL,11/2/2021,Direct,16:55 - 18:00 (RM114.30)
30/10/2021 01:56:00,TGG - LBU,11/2/2021,1 stop,13:55 - 19:05 (RM486.11)
30/10/2021 01:56:00,TGG - LBU,11/2/2021,1 stop,13:55 - 09:45 (RM446.10)
30/10/2021 01:56:00,TGG - LBU,11/2/2021,1 stop,16:55 - 09:45 (RM346.10)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,13:55 - 10:05 (RM916.11)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,13:55 - 19:25 (RM406.10)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,13:55 - 21:55 (RM406.10)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,13:55 - 09:05 (RM916.11)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,16:55 - 12:30 (RM536.10)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,16:55 - 21:55 (RM306.10)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,16:55 - 10:05 (RM816.11)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,16:55 - 10:35 (RM656.10)
30/10/2021 01:56:12,TGG - LGK,11/2/2021,1 stop,16:55 - 09:05 (RM816.11)
30/10/2021 01:56:26,TGG - MYY,11/2/2021,1 stop,16:55 - 14:15 (RM286.11)
30/10/2021 01:56:36,TGG - PEN,11/2/2021,1 stop,13:55 - 21:00 (RM466.10)
30/10/2021 01:56:36,TGG - PEN,11/2/2021,1 stop,13:55 - 07:30 (RM396.10)
30/10/2021 01:56:36,TGG - PEN,11/2/2021,1 stop,13:55 - 08:15 (RM396.10)
30/10/2021 01:56:36,TGG - PEN,11/2/2021,1 stop,16:55 - 08:15 (RM296.10)
30/10/2021 01:56:36,TGG - PEN,11/2/2021,1 stop,16:55 - 21:00 (RM366.10)
30/10/2021 01:56:36,TGG - PEN,11/2/2021,1 stop,16:55 - 07:30 (RM296.10)
30/10/2021 01:56:48,TGG - SDK,11/2/2021,1 stop,13:55 - 09:40 (RM476.10)
30/10/2021 01:56:48,TGG - SDK,11/2/2021,1 stop,16:55 - 09:40 (RM376.10)
30/10/2021 01:56:59,TGG - SBW,11/2/2021,1 stop,13:55 - 09:10 (RM526.10)
30/10/2021 01:56:59,TGG - SBW,11/2/2021,1 stop,16:55 - 09:10 (RM426.10)
30/10/2021 01:57:33,TWU - AOR,11/2/2021,1 stop,09:25 - 20:40 (RM446.10)
30/10/2021 01:57:33,TWU - AOR,11/2/2021,1 stop,10:40 - 20:40 (RM496.10)
30/10/2021 01:57:33,TWU - AOR,11/2/2021,1 stop,16:40 - 14:15 (RM536.11)
30/10/2021 01:57:44,TWU - BKI,11/2/2021,Direct,08:40 - 09:30 (RM144.00)
30/10/2021 01:57:44,TWU - BKI,11/2/2021,Direct,14:00 - 14:55 (RM144.00)
30/10/2021 01:57:44,TWU - BKI,11/2/2021,Direct,16:10 - 17:05 (RM144.00)
30/10/2021 01:57:44,TWU - BKI,11/2/2021,Direct,16:50 - 17:45 (RM104.00)
30/10/2021 01:57:44,TWU - BKI,11/2/2021,Direct,19:55 - 20:45 (RM144.00)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,09:25 - 15:25 (RM239.00)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,09:25 - 19:40 (RM239.00)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,09:25 - 17:55 (RM239.00)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,09:25 - 18:40 (RM386.10)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,10:40 - 19:40 (RM239.00)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,10:40 - 17:55 (RM239.00)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,10:40 - 18:40 (RM436.10)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,16:40 - 11:10 (RM556.11)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,16:40 - 08:20 (RM606.10)
30/10/2021 01:58:27,TWU - KBR,11/2/2021,1 stop,16:40 - 13:15 (RM606.10)
30/10/2021 01:58:50,TWU - KUL,11/2/2021,Direct,09:25 - 12:05 (RM194.30)
30/10/2021 01:58:50,TWU - KUL,11/2/2021,Direct,10:40 - 13:35 (RM244.30)
30/10/2021 01:58:50,TWU - KUL,11/2/2021,Direct,16:40 - 19:30 (RM284.30)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,09:25 - 19:25 (RM386.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,09:25 - 15:55 (RM346.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,09:25 - 21:55 (RM386.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,09:25 - 17:10 (RM346.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,10:40 - 19:25 (RM436.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,10:40 - 17:10 (RM396.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,10:40 - 21:55 (RM436.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,16:40 - 10:35 (RM826.10)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,16:40 - 10:05 (RM986.11)
30/10/2021 01:59:13,TWU - LGK,11/2/2021,1 stop,16:40 - 09:05 (RM986.11)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,09:25 - 21:00 (RM446.10)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,09:25 - 17:30 (RM229.00)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,10:40 - 17:30 (RM229.00)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,10:40 - 21:00 (RM496.10)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,10:40 - 08:15 (RM229.00)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,10:40 - 07:30 (RM229.00)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,16:40 - 07:30 (RM229.00)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,16:40 - 14:15 (RM886.11)
30/10/2021 01:59:39,TWU - PEN,11/2/2021,1 stop,16:40 - 08:15 (RM229.00)
30/10/2021 01:59:52,TWU - SDK,11/2/2021,1 stop,08:40 - 13:10 (RM311.00)
30/10/2021 01:59:52,TWU - SDK,11/2/2021,1 stop,08:40 - 16:10 (RM311.00)
31/10/2021 00:23:35,AOR - BKI,11/3/2021,1 stop,14:40 - 21:25 (RM496.10)
31/10/2021 00:23:35,AOR - BKI,11/3/2021,1 stop,14:40 - 08:20 (RM576.10)
31/10/2021 00:23:35,AOR - BKI,11/3/2021,1 stop,14:40 - 20:30 (RM536.11)
